OrgID,Charity Name,Address ,City,State,Zip,Website URL,Cause,Total Expenses,Total Net Assets
11628,Parenting Now,86 Centennial Loop ,Eugene,OR,97401,http://parentingnow.org/,Children's and Family Services,"$1,256,405 ","$594,428 "
10851,Parents Television Council,150 E. Olive Ave. Suite 112,Burbank,CA,91502,http://parentstv.org/,Children's and Family Services,"$2,340,313 ","$80,793 "
15642,Park Avenue Armory,643 Park Avenue ,New York,NY,10065,http://armoryonpark.org/,Performing Arts,"$28,393,426 ","$198,760,632 "
14164,Park City Institute,1750 Kearns Boulevard ,Park City,UT,84060,http://www.parkcityinstitute.org/,Performing Arts,"$3,020,378 ","($746,678)"
8685,Park Pride,P.O. Box 4936 ,Atlanta,GA,30302,http://parkpride.org/,"Botanical Gardens, Parks, and Nature Centers","$4,018,298 ","$3,986,397 "
14002,Park Square Theatre Company,Historic Hamm Building 20 West 7th Place,St. Paul,MN,55102,http://www.parksquaretheatre.org/,Performing Arts,"$3,529,619 ","$1,761,736 "
17400,Parker County Center of Hope,1318 Clear Lake Road ,Weatherford,TX,76086,http://centerofhopetx.com/,Social Services,"$2,003,467 ","$3,848,989 "
11836,Parkinson Research Foundation,5969 Cattleridge Boulevard Suite 100,Sarasota,FL,34232,http://www.parkinsonhope.org,"Diseases, Disorders, and Disciplines","$1,696,697 ","$420,938 "
4298,Parkinson's Foundation,1359 Broadway Suite 1509,New York,NY,10018,http://parkinson.org/,"Diseases, Disorders, and Disciplines","$34,105,431 ","$23,984,555 "
13049,Parkinson's Unity Walk,4454 Route 27 Floor 2,Kingston,NJ,8528,http://www.unitywalk.org,Medical Research,"$2,741,673 ","$565,245 "
12536,Partners for Sacred Places,1700 Sansom Street 10th Floor,Philadelphia,PA,19103,http://www.sacredplaces.org,"Libraries, Historical Societies and Landmark Preservation","$2,123,307 ","$1,220,655 "
4884,Partners In Health,800 Boylston Street Suite 1400,Boston,MA,2199,http://www.pih.org,Development and Relief Services,"$136,865,600 ","$64,961,036 "
12481,Partners Relief and Development,583 Ada Drive Southeast Suite 101,Ada,MI,49301,http://www.partners.ngo,Development and Relief Services,"$3,168,705 ","$417,495 "
6162,Partners Worldwide,"6139 Tahoe Drive, SE ",Grand Rapids,MI,49546,http://www.partnersworldwide.org/,Development and Relief Services,"$5,216,688 ","$13,462,308 "
12605,Partnership Against Domestic Violence,P.O. Box 170225 ,Atlanta,GA,30317,http://padv.org/,Social Services,"$4,097,611 ","$6,857,516 "
6754,Partnership for After School Education,120 Broadway Suite 230,New York,NY,10271,http://www.pasesetter.org/,Youth Education Programs and Services,"$1,705,825 ","$769,384 "
8880,Partnership for Learning,520 Pike Street Suite 1212,Seattle,WA,98101,http://partnership4learning.org,Education Policy and Reform,"$1,960,309 ","$1,766,593 "
10008,Partnership for Public Service,1100 New York Avenue Suite 200 East,Washington,DC,20005,http://ourpublicservice.org/,Social and Public Policy Research,"$16,007,715 ","$16,688,184 "
11933,Partnership for the Homeless,305 Seventh Avenue 14th floor,New York,NY,10001,http://www.partnershipforthehomeless.org,Homeless Services,"$3,759,815 ","$1,426,906 "
11063,Partnership with Children,299 Broadway Suite 1300,New York,NY,10007,https://partnershipwithchildren.org/,Youth Education Programs and Services,"$10,513,887 ","$7,859,870 "
6293,Partnership With Native Americans,16415 Addison Road Suite 200,Addison,TX,75001,http://www.nativepartnership.org,Social Services,"$31,849,571 ","$17,609,028 "
16004,Pasadena Conservatory of Music,100 North Hill Avenue ,Pasadena,CA,91106,http://pasadenaconservatory.org/,Performing Arts,"$3,154,518 ","$9,961,565 "
8841,Pasadena Humane Society & SPCA,361 South Raymond Avenue ,Pasadena,CA,91105,http://www.phsspca.org,"Animal Rights, Welfare, and Services","$11,919,700 ","$39,989,569 "
6634,Pasado's Safe Haven,P.O. Box 171 ,Sultan,WA,98294,http://www.pasadosafehaven.org/,"Animal Rights, Welfare, and Services","$3,220,714 ","$9,797,635 "
14574,Pastoral Institute,2022 Fifteenth Avenue ,Columbus,GA,31901,http://pastoralinstitute.org/,Social Services,"$3,494,053 ","$19,343,673 "
14130,Pastoral Leadership Institute,P.O. Box 972 ,Wheaton,IL,60187,http://www.plileadership.org/,Religious Activities,"$2,123,736 ","$1,351,411 "
13188,Pat Tillman Foundation,222 W. Merchandise Mart Plaza Suite 1212,Chicago,IL,60654,http://www.pattillmanfoundation.org/,Advocacy and Education,"$3,326,957 ","$3,322,423 "
9897,Paterson Habitat for Humanity,146 North First Street ,Paterson,NJ,7522,http://www.patersonhabitat.org/,Housing and Neighborhood Development,"$7,599,998 ","$7,415,767 "
17560,PATH,2201 Westlake Avenue Suite 200,Seattle,WA,98121,http://www.path.org,Development and Relief Services,"$330,806,380 ","$35,166,897 "
12485,PATH (People Attempting to Help),402 West Front Street ,Tyler,TX,75702,http://www.PATHhelps.org,Social Services,"$2,489,391 ","$4,384,162 "
9611,PATH Foundation,P.O. Box 14327 ,Atlanta,GA,30324,http://www.pathfoundation.org,Environmental Protection and Conservation,"$9,020,737 ","$10,843,580 "
4306,Pathfinder International,Nine Galen Street Suite 217,Watertown,MA,2472,http://www.pathfinder.org,Development and Relief Services,"$146,105,872 ","$25,005,093 "
10385,Pathways Early Education Center of Immokalee,415 Colorado Avenue ,Immokalee,FL,34142,https://www.pathwaysearlyeducation.org/,Early Childhood Programs and Services,"$1,601,438 ","$5,268,295 "
12466,Patient Advocate Foundation,421 Butler Farm Road ,Hampton,VA,23666,https://www.patientadvocate.org/,Patient and Family Support,"$292,409,890 ","$293,264,894 "
7647,Patrick Henry Family Services,1621 Enterprise Drive ,Lynchburg,VA,24502,http://www.patrickhenry.org/,"Youth Development, Shelter, and Crisis Services","$5,148,081 ","$45,520,192 "
17615,Patriot Paws Service Dogs,254 Ranch Trail ,Rockwall,TX,75032,http://patriotpaws.org/,"Animal Rights, Welfare, and Services","$2,024,078 ","$3,995,035 "
10268,Paul Anderson Youth Home,1603 McIntosh Street ,Vidalia,GA,30474,http://www.payh.org/,"Youth Development, Shelter, and Crisis Services","$2,156,261 ","$2,398,450 "
9275,Paul Taylor Dance Foundation,551 Grand Street Top Floor,New York,NY,10002,http://www.ptamd.org,Performing Arts,"$10,087,217 ","$9,371,747 "
12237,Paul's Place,1118 Ward Street ,Baltimore,MD,21230,http://www.paulsplaceoutreach.org,Homeless Services,"$3,288,771 ","$9,903,018 "
5775,PAWS,15305 44th Ave W ,Lynnwood,WA,98087,https://www.paws.org/,"Animal Rights, Welfare, and Services","$5,078,599 ","$27,717,030 "
6151,PAWS Chicago,1997 North Clybourn Ave. ,Chicago,IL,60614,http://www.pawschicago.org,"Animal Rights, Welfare, and Services","$11,091,592 ","$59,354,118 "
4307,Paws With A Cause,4646 South Division Street ,Wayland,MI,49348,http://www.pawswithacause.org,"Animal Rights, Welfare, and Services","$4,578,275 ","$5,584,908 "
11963,PAWS/LA,2121 South Flower Street ,Los Angeles,CA,90007,http://www.pawsla.org,"Animal Rights, Welfare, and Services","$1,481,092 ","$1,318,847 "
6951,Pax Christi USA,"415 Michigan Avenue, NE. Suite 240",Washington,DC,20017,http://www.paxchristiusa.org/,Religious Activities,"$375,976 ","$754,703 "
16496,PAZ International,PO Box 3253 ,Peoria,IL,61615,https://www.pazinternational.org/,Religious Activities,"$2,309,704 ","$1,116,352 "
16013,PBS Hawaii,315 Sand Island Access Road ,Honolulu,HI,96819,http://pbshawaii.org/,Public Broadcasting and Media,"$8,255,219 ","$42,516,849 "
15095,PBS Reno,1670 North Virginia Street ,Reno,NV,89503,http://www.knpb.org/,Public Broadcasting and Media,"$4,773,517 ","$6,460,589 "
4978,PCI Media Impact,777 United Nations Plaza 5th Floor,New York,NY,10017,https://www.pcimedia.org/,"International Peace, Security, and Affairs","$5,699,657 ","$2,185,631 "
4308,Peabody Essex Museum,Peabody Essex Museum 161 Essex Street,Salem,MA,1970,http://www.pem.org/,Museums,"$43,655,254 ","$619,645,228 "
6232,Peace Action Education Fund,8630 Fenton Street Suite 524,Silver Spring,MD,20910,http://www.peace-action.org/,"International Peace, Security, and Affairs","$566,509 ","$464,460 "
4880,Peace Development Fund,44 North Prospect Street ,Amherst,MA,1004,http://www.peacedevelopmentfund.org/,"International Peace, Security, and Affairs","$3,578,674 ","$2,278,356 "
9242,Peace First,25 Kingston Street 6th Floor,Boston,MA,2111,http://peacefirst.org/,"Youth Development, Shelter, and Crisis Services","$2,371,353 ","$378,147 "
10710,Peaceful Valley Donkey Rescue,8317 Duckworth Road ,San Angelo,TX,76905,http://www.donkeyrescue.org/,Wildlife Conservation,"$4,941,429 ","$4,101,561 "
11447,PeaceJam,11200 Ralstone Road ,Arvada,CO,80004,http://www.peacejam.org,Youth Education Programs and Services,"$2,131,804 ","$1,068,470 "
11444,PeacePlayers International,"1200 New Hampshire Avenue, NW Suite 875",Washington,DC,20036,http://www.peaceplayersintl.org/,Multipurpose Human Service Organizations,"$4,136,910 ","$1,010,336 "
15217,Pearl Buck Center,3690 West First Avenue ,Eugene,OR,97402,http://pearlbuckcenter.com/,Social Services,"$5,877,647 ","$6,784,175 "
8089,Pearl S. Buck International,520 Dublin Road ,Perkasie,PA,18944,https://pearlsbuck.org/,Development and Relief Services,"$2,397,381 ","$2,479,062 "
18640,PEARLS for Teen Girls,1805 North Martin Luther King Jr. Drive ,Milwaukee,WI,53212,https://www.pearlsforteengirls.com/,"Youth Development, Shelter, and Crisis Services","$1,268,068 ","$1,075,812 "
8067,Pediatric Brain Tumor Foundation,302 Ridgefield Court ,Asheville,NC,28806,http://www.curethekids.org/,Medical Research,"$5,067,839 ","$6,233,974 "
6469,Pediatric Cancer Research Foundation,17932 Sky Park Circle Suite E,Irvine,CA,92614,http://www.pcrf-kids.org/site/c.bjJULdNRJkL4H/b.7953107/k.8A27/Childrens_Cancer.htm,Medical Research,"$3,091,960 ","$2,349,931 "
8578,PeerForward,1140 3rd St NE Suite 320,Washington,DC,20002,http://www.peerforward.org/,Youth Education Programs and Services,"$4,836,426 ","$2,850,487 "
15615,Pegasus Therapeutic Riding,310 Peach Lake Road ,Brewster,NY,10509,http://pegasustr.org/,Patient and Family Support,"$1,314,576 ","$5,428,554 "
6301,Peggy Adams Animal Rescue League,3200 North Military Trail ,West Palm Beach,FL,33409,http://www.peggyadams.org,"Animal Rights, Welfare, and Services","$10,116,178 ","$101,827,515 "
11411,PEN American Center,588 Broadway Suite 303,New York,NY,10012,http://www.pen.org/,Performing Arts,"$8,086,871 ","$9,478,450 "
11520,PENCIL,30 West 26th Street  Fifth Floor,New York,NY,10010,http://www.pencil.org ,Adult Education Programs and Services,"$2,965,690 ","$2,195,637 "
14342,PENCIL,7199 Cockrill Bend Boulevard ,Nashville,TN,37209,https://www.pencilforschools.org/,Youth Education Programs and Services,"$3,088,663 ","$1,674,073 "
18155,Pencils of Promise,37 West 28th Street 3rd Floor,New York,NY,10001,https://pencilsofpromise.org/,Development and Relief Services,"$8,469,794 ","$5,134,155 "
7789,Pendle Hill,338 Plush Mill Road ,Wallingford,PA,19086,https://pendlehill.org/,Religious Activities,"$2,515,131 ","$12,253,032 "
13933,Pendleton Place,1133 Pendleton Street ,Greenville,SC,29601,http://www.pendletonplace.org/,Children's and Family Services,"$1,818,015 ","$2,317,492 "
8732,Peninsula Education Foundation,300 Paseo del Mar ,Palos Verdes Estates,CA,90274,http://www.pvpef.org/,Scholarship and Financial Support,"$4,414,169 ","$4,634,925 "
11790,Peninsula Humane Society & SPCA,1450 Rollins Road ,Burlingame ,CA,94010,http://www.peninsulahumanesociety.org,"Animal Rights, Welfare, and Services","$13,129,417 ","$40,470,580 "
5835,Peninsula Jewish Community Center,800 Foster City Boulevard ,Foster City,CA,94404,http://www.pjcc.org,Multipurpose Human Service Organizations,"$18,744,075 ","$21,807,651 "
6116,PennFuture,610 North Third Street ,Harrisburg,PA,17101,http://www.pennfuture.org/,Environmental Protection and Conservation,"$3,207,088 ","$2,903,437 "
5087,Pennsylvania Adult & Teen Challenge,33 Teen Challenge Road P.O. Box 98,Rehrersburg,PA,19550,https://www.paatc.org/,Treatment and Prevention Services,"$6,998,418 ","$4,917,742 "
6066,Pennsylvania Ballet,100 South Broad Street Suite 2226,Philadelphia,PA,19110,http://www.paballet.org/,Performing Arts,"$14,406,764 ","$16,755,756 "
5144,Pennsylvania Environmental Council,810 River Avenue Suite 201,Pittsburgh,PA,15212,http://www.pecpa.org/,Environmental Protection and Conservation,"$3,643,740 ","$3,363,543 "
12747,Pennsylvania Family Institute,23 North Front Street ,Harrisburg,PA,17101,http://www.pafamily.org,Advocacy and Education,"$1,612,288 ","$542,676 "
14832,Pennsylvania Partnerships for Children,200 North Third Street 13th Floor,Harrisburg,PA,17101,http://www.papartnerships.org/,Children's and Family Services,"$1,528,502 ","$1,894,269 "
7626,Pennsylvania SPCA,350 East Erie Avenue ,Philadelphia,PA,19134,http://www.pspca.org/,"Animal Rights, Welfare, and Services","$10,312,847 ","$24,009,087 "
18505,Pennsylvania Trolley Museum,One Museum Road ,Washington,PA,15301,http://pa-trolley.org/,Museums,"$1,142,580 ","$17,819,383 "
9216,Penrickton Center for Blind Children,26530 Eureka Road ,Taylor,MI,48180,http://penrickton.com/,Social Services,"$2,138,752 ","$9,509,631 "
9858,Pensacola Habitat for Humanity,300 West Leonard Street ,Pensacola,FL,32501,http://pensacolahabitat.org,Housing and Neighborhood Development,"$4,655,120 ","$39,644,603 "
12876,People for Care and Learning,7200 Moffett Road ,Mobile,AL,36618,http://www.pcl.is/,Development and Relief Services,"$1,459,994 ","$802,644 "
4313,People For the American Way Foundation,1101 15th Street NW Suite 600,Washington,DC,20005,http://www.pfaw.org,Advocacy and Education,"$5,959,475 ","$10,062,913 "
4314,People for the Ethical Treatment of Animals,501 Front Street ,Norfolk,VA,23510,http://www.peta.org,"Animal Rights, Welfare, and Services","$53,465,896 ","$8,432,919 "
14657,PeopleForBikes,2580 55th Street Suite 200,Boulder,CO,80301,http://www.peopleforbikes.org/,Social and Public Policy Research,"$4,141,226 ","$6,391,527 "
15276,People's Action Institute,1130 North Milwaukee Ave ,Chicago,IL,60642,https://peoplesaction.org/,Advocacy and Education,"$11,124,248 ","$11,967,247 "
8428,People's City Mission,110 Q Street ,Lincoln,NE,68508,http://www.peoplescitymission.org,Rescue Missions,"$12,199,356 ","$3,220,638 "
14391,People's Light & Theatre Company,39 Conestoga Road ,Malvern,PA,19355,http://peopleslight.org/,Performing Arts,"$5,924,789 ","$12,950,012 "
7943,People's Resource Center,201 South Naperville Road ,Wheaton,IL,60187,http://www.peoplesrc.org/,Social Services,"$10,618,662 ","$9,216,760 "
9248,Peoria Rescue Ministries,P.O. Box 837 ,Peoria,IL,61652,http://www.peoriarescue.org/,Rescue Missions,"$3,724,686 ","$5,353,048 "
12043,Per Scholas,804 East 138th Street 2nd Floor,Bronx,NY,10454,http://www.perscholas.org/,Social Services,"$15,854,366 ","$9,620,136 "
5820,Performing Animal Welfare Society,P.O. Box 849 ,Galt,CA,95632,http://www.pawsweb.org,Wildlife Conservation,"$3,633,380 ","$19,777,109 "
6362,Performing Arts Fort Worth/Bass Performance Hall,"Maddox-Muse Center 330 East Fourth Street, Suite 300",Fort Worth,TX,76102,http://www.basshall.com,Performing Arts,"$17,547,758 ","$116,927,729 "
8856,Perkins School for the Blind,175 North Beacon Street ,Watertown,MA,2472,http://www.perkins.org/,Special Education,"$71,500,014 ","$352,115,088 "
13516,Perot Museum of Nature and Science,2201 North Field Street ,Dallas,TX,75201,http://www.perotmuseum.org/,Museums,"$29,113,392 ","$185,997,169 "
8803,Persecution Project Foundation,P.O. Box 1327 ,Culpeper,VA,22701,http://www.persecutionproject.org,Religious Activities,"$3,834,736 ","$378,155 "
10597,Person-to-Person,1864 Post Road ,Darien,CT,6820,http://p2phelps.org/,Social Services,"$13,573,182 ","$6,015,509 "
5815,Pesticide Action Network North America,2029 University Avenue Suite 200,Berkeley,CA,94704,http://www.panna.org/,Environmental Protection and Conservation,"$2,401,497 ","$945,329 "
5876,Pet Adoption Fund,7507 Deering Avenue ,Canoga Park,CA,91303,http://www.petadoptionfund.org/,"Animal Rights, Welfare, and Services","$529,041 ","$3,831,054 "
5557,Pet Alliance of Greater Orlando,2727 Conroy Road ,Orlando,FL,32839,http://www.petallianceorlando.org,"Animal Rights, Welfare, and Services","$6,925,002 ","$5,863,118 "
11391,Pet Helpers,1447 Folly Road ,Charleston,SC,29412,http://pethelpers.org,"Animal Rights, Welfare, and Services","$1,835,809 ","$3,657,721 "
6854,Pet Orphans of Southern California,7720 Gloria Avenue ,Van Nuys,CA,91406,http://www.petorphans.org,"Animal Rights, Welfare, and Services","$1,024,510 ","$2,311,699 "
5765,Pet Partners,345 118th Ave SE Suite 200,Bellevue,WA,98005,http://www.petpartners.org,Patient and Family Support,"$3,466,091 ","$21,406,304 "
9917,Petco Foundation,654 Richland Hills Drive ,San Antonio,TX,78245,https://www.petcofoundation.org/,"Animal Rights, Welfare, and Services","$35,087,503 ","$16,321,415 "
16350,Peter Westbrook Foundation,229 West 28th Street 2nd Floor,New York,NY,10001,http://www.peterwestbrook.org/,"Youth Development, Shelter, and Crisis Services","$669,587 ","$12,315,737 "
8738,Petersen Automotive Museum,6060 Wilshire Boulevard ,Los Angeles,CA,90036,http://www.petersen.org,Museums,"$21,901,151 ","$159,411,669 "
3870,Peterson Institute for International Economics,"1750 Massachusetts Avenue, NW ",Washington,DC,20036,http://www.iie.com,Social and Public Policy Research,"$13,253,140 ","$75,840,403 "
13219,Petfinder Foundation,4729 E. Sunrise Dr.  #119,Tucson,AZ,85718,http://www.petfinderfoundation.com/,"Animal Rights, Welfare, and Services","$908,388 ","$2,295,109 "
6450,Pets in Need,871 Fifth Avenue ,Redwood City,CA,94063,http://www.petsinneed.org,"Animal Rights, Welfare, and Services","$2,448,455 ","$11,619,162 "
18200,Pets Lifeline,PO Box 341 ,Sonoma,CA,95476,https://www.petslifeline.org/,"Animal Rights, Welfare, and Services","$999,758 ","$2,466,349 "
4318,PetSmart Charities,19601 North 27th Avenue ,Phoenix,AZ,85027,http://www.petsmartcharities.org/,"Animal Rights, Welfare, and Services","$58,802,865 ","$46,348,305 "
