OrgID,Charity Name,Address ,City,State,Zip,Website URL,Category,Cause,Total Expenses,Total Net Assets
18696,United Way of Mid & South Jefferson County,7980 Anchor Drive #600 ,Port Arthur,TX,77642,https://www.unitedwaymsjc.org/,Community Development,United Ways,1840345,3032775
11111,United Way of Mid Coast Maine,34 Wing Farm Parkway Suite 201,Bath,ME,4530,http://www.uwmcm.org,Community Development,United Ways,1877435,1907339
14278,United Way of Midland,115 Jerome Street ,Midland,MI,48640,http://www.unitedwaymidland.com/,Community Development,United Ways,2875877,7205581
12113,United Way of Midland County,220 West Main Street Suite 100,Midland,MI,48640,http://www.unitedwaymidland.org,Community Development,United Ways,5315810,11354152
6572,United Way of Missoula County,412 West Alder Street P.O. Box 7395,Missoula,MT,59807,http://www.missoulaunitedway.org,Community Development,United Ways,825751,1325312
14936,United Way of Monmouth and Ocean Counties,4814 Outlook Drive Suite 107,Wall,NJ,7753,http://www.uwmoc.org,Community Development,United Ways,2759476,1647844
14937,United Way of Monongalia and Preston Counties,278C Spruce Street ,Morgantown,WV,26505,http://www.unitedwaympc.org/,Community Development,United Ways,1376800,1054775
14852,United Way of Monroe County,441 South College Avenue ,Bloomington,IN,47403,http://www.monroeunitedway.org/,Community Development,United Ways,1320701,1058488
12941,United Way of Monterey County,60 Garden Court Suite 350,Monterey,CA,93940,http://www.unitedwaymcca.org/,Community Development,United Ways,2614651,4080622
15887,United Way of Morgan County,151 1st Avenue NE ,Decatur,AL,35601,http://uwmcal.org/,Community Development,United Ways,1511641,778351
13010,United Way of Mower County,111 Main Street N #202,Austin,MN,55912,http://www.uwmower.org,Community Development,United Ways,1859611,682504
17456,United Way of Natrona County,350 Big Horn Road Suite 100,Casper,WY,82601,http://www.unitedwaync.com/,Community Development,United Ways,1006079,703774
4648,United Way of New York City,205 East 42nd Street ,New York,NY,10017,http://www.unitedwaynyc.org/,Community Development,United Ways,62094965,8863676
13842,United Way of Norman,2424 Springer Drive Suite 304,Norman,OK,73069,http://www.unitedwaynorman.org/,Community Development,United Ways,1906889,566838
13295,United Way of North Central Florida,6031 NW First Place ,Gainesville,FL,32607,http://www.unitedwayncfl.org/,Community Development,United Ways,3267387,1275964
5556,United Way of Northeast Florida,40 East Adams Street Suite 200,Jacksonville,FL,32202,http://www.unitedwaynefl.org,Community Development,United Ways,25074144,18123083
14929,United Way of Northeast Georgia,One Huntington Road Suite 805,Athens,GA,30606,http://unitedwaynega.org/,Community Development,United Ways,1998403,30902
13869,United Way of Northeast Louisiana,1201 Hudson Lane ,Monroe,LA,71201,http://www.unitedwaynela.org,Community Development,United Ways,4370609,2365827
13844,United Way of Northeast Mississippi,213 West Main Street Suite 110,Tupelo,MS,38802,http://www.unitedwaynems.org/,Community Development,United Ways,2329845,2380520
14601,United Way of Northeastern Minnesota,608 East Drive ,Chrisholm,MN,55719,http://www.unitedwaynemn.org/,Community Development,United Ways,1627841,3013560
14870,United Way of Northern Arizona,1515 East Cedar Avenue Suite D-1,Flagstaff,AZ,86004,https://nazunitedway.org/who-we-are/,Community Development,United Ways,2464978,1159306
11968,United Way of Northern Nevada and the Sierra,639 Isbell Road Suite 460,Reno,NV,89509,http://www.uwnns.org/,Community Development,United Ways,1439905,709577
7704,United Way of Northern New Jersey,222 Ridgedale Avenue 3rd Floor,Cedar Knolls,NJ,7927,http://www.unitedwaynnj.org/index.php,Community Development,United Ways,9691434,4964395
10260,United Way of Northern New Mexico,1200 Trinity Drive Suites 418 & 419,Los Alamos,NM,87544,http://www.unitedwaynnm.org/,Community Development,United Ways,947507,360240
17423,United Way of Northern Shenandoah Valley,329 North Cameron Street Suite 201,Winchester,VA,22601,http://www.unitedwaynsv.org/,Community Development,United Ways,1073702,1535376
13637,United Way of Northern Utah,2955 Harrison Boulevard Suite 201,Ogden,UT,84403,http://www.uwnu.org/,Community Development,United Ways,4852552,14561979
13449,United Way of Northwest Arkansas,100 Parkwood Street ,Lowell,AR,72745,http://www.unitedwaynwa.org/,Community Development,United Ways,4525362,2497510
17138,United Way of Northwest Florida,602 Harrison Avenue ,Panama City,FL,32401,http://unitedwaynwfl.org/,Community Development,United Ways,1745497,2412193
11206,United Way of Northwest Georgia,P.O. Box 566 816 South Thornton Avenue,Dalton,GA,30722,http://www.ourunitedway.org,Community Development,United Ways,3943227,9746078
14871,United Way of Northwest Louisiana,820 Jordan Street Suite 370,Shreveport,LA,71101,http://www.unitedwaynwla.org/,Community Development,United Ways,1860128,1450458
11369,United Way of Northwest Michigan,202 East Grandview Parkway ,Traverse City,MI,49684,http://www.unitedwaynwmi.org/,Community Development,United Ways,595735,1015858
13721,United Way of Northwest Vermont,412 Farrell Street Suite 200,South Burlington,VT,5403,http://www.unitedwaynwvt.org/,Community Development,United Ways,4625139,5581762
13897,United Way of Odessa,128 East Second Street ,Odessa,TX,79761,http://www.unitedwayodessa.org/,Community Development,United Ways,1601044,1942437
12545,United Way of Olmsted County,903 West Center Street Suite 100,Rochester,MN,55902,http://www.uwolmsted.org/,Community Development,United Ways,3791385,4215829
6302,United Way of Palm Beach County,477 South Rosemary Avenue Suite 230,West Palm Beach,FL,33401,http://www.unitedwaypbc.org/,Community Development,United Ways,13880684,14885223
18348,United Way of Pasco County Inc.,17230 Camelot Court ,Land O’ Lakes,FL,34638,https://unitedwaypasco.org/,Community Development,United Ways,2811064,2234700
13494,United Way of Passaic County,"Center City Mall, Upper Level 301 Main Street",Paterson,NJ,7505,http://www.unitedwaypassaic.org,Community Development,United Ways,810470,1571999
9749,United Way of Pierce County,1501 Pacific Avenue Suite 400,Tacoma,WA,98402,http://www.uwpc.org,Community Development,United Ways,6582194,11075957
11430,United Way of Pioneer Valley,1441 Main Street Suite 147,Springfield,MA,1103,http://www.uwpv.org,Community Development,United Ways,2509625,5052633
14873,United Way of Ponca City,205 North Second Street ,Ponca City,OK,74601,http://www.unitedwayponcacity.org/,Community Development,United Ways,839428,1183913
12577,"United Way of Portage County, OH",P.O. Box 845 999 East Main Street (2nd Floor),Ravenna,OH,44266,http://www.uwportage.org,Community Development,United Ways,980612,582882
14292,"United Way of Portage County, WI",1100 Centerpoint Drive Suite 302,Stevens Point,WI,54481,http://www.unitedwaypoco.org/,Community Development,United Ways,3146316,5995945
13199,United Way of Porter County,951 Eastport Centre Drive ,Valparaiso,IN,46383,http://www.unitedwaypc.org,Community Development,United Ways,2153000,2919329
15948,United Way of Pueblo County,"310 East Abriendo Avenue Third Floor, Suite 300",Pueblo,CO,81001,http://www.pueblounitedway.org/,Community Development,United Ways,1169278,2016564
5628,United Way of Puerto Rico,P.O. Box 191914 ,San Juan,PR,919,http://www.fondosunidos.org,Community Development,United Ways,17067755,10144816
14481,United Way of Racine County,2000 Domanik Drive ,Racine,WI,53404,http://www.unitedwayracine.org/,Community Development,United Ways,4644414,6463763
14188,United Way of Reno County,924 North Main ,Hutchinson,KS,67501,http://www.unitedwayofrenocounty.org/,Community Development,United Ways,1659118,1451100
4652,United Way of Rhode Island,50 Valley Street ,Providence,RI,2909,http://www.uwri.org/,Community Development,United Ways,19311227,7658489
14603,United Way of Richland County,35 North Park Street ,Mansfield,OH,44902,http://unitedwayofrichlandcounty.org/,Community Development,United Ways,1234757,1250876
9570,United Way of Roanoke Valley,"325 Campbell Avenue, SW ",Roanoke,VA,24016,http://www.uwrv.org/,Community Development,United Ways,4360504,5824589
14734,United Way of Rock River Valley,612 North Main Street Suite 300,Rockford,IL,61103,https://www.unitedwayrrv.org/,Community Development,United Ways,3675088,5657427
7720,United Way of Rockland County,"135 Main Street M &T Bank Building, 2nd Floor",Nyack,NY,10960,http://www.uwrc.org/,Community Development,United Ways,697828,356442
14875,United Way of Rutherford and Cannon Counties,3050 Medical Center Parkway Floor Two,Murfreesboro,TN,37129,http://www.yourlocaluw.org/,Community Development,United Ways,2557130,1122445
14924,United Way of Saginaw County,100 South Jefferson Avenue 3rd Floor,Saginaw,MI,48607,http://www.unitedwaysaginaw.org/,Community Development,United Ways,2293265,3161037
7375,United Way of Salt Lake,257 East 200 S Suite 300,Salt Lake City,UT,84111,http://www.uw.org,Community Development,United Ways,15213256,16519617
4650,United Way of San Antonio and Bexar County,700 South Alamo ,San Antonio,TX,78205,http://www.unitedwaysatx.org,Community Development,United Ways,47369286,29146424
4651,United Way of San Diego County,4699 Murphy Canyon Road ,San Diego,CA,92123,http://www.uwsd.org,Community Development,United Ways,8492413,11860543
8858,United Way of Santa Barbara County,320 East Gutierrez Street ,Santa Barbara,CA,93101,http://www.unitedwaysb.org/,Community Development,United Ways,3850403,11809406
7718,United Way of Santa Cruz County,4450 Capitola Road Suite 106,Capitola,CA,95010,http://www.unitedwaysc.org/,Community Development,United Ways,3134292,347344
9313,United Way of Santa Fe County,440 Cerrillos Road Suite A,Santa Fe,NM,87501,http://www.uwsfc.org,Community Development,United Ways,3415095,4942286
15762,United Way of Sheboygan County,2020 Erie Avenue ,Sheboygan,WI,53081,http://uwofsc.org/,Community Development,United Ways,2632253,2109996
13781,United Way of Siouxland,701 Steuben Street , Sioux City,IA,51101,http://www.unitedwaysiouxland.com/,Community Development,United Ways,3485532,4907263
18286,United Way of Skagit County,P.O. Box 451 831 South Burlington Boulevard,Burllington,WA,98233,https://unitedwayskagit.org/,Community Development,United Ways,1144307,1082209
14050,United Way of Smith County,911 South Broadway ,Tyler,TX,75711,http://uwsmithcounty.org/,Community Development,United Ways,1890808,4682100
7387,United Way of Snohomish County,3120 McDougall Avenue Suite 200,Everett,WA,98201,http://www.uwsc.org,Community Development,United Ways,5007404,7069575
5484,United Way of South Hampton Roads,2515 Walmer Avenue ,Norfolk,VA,23513,https://unitedwayshr.org/,Community Development,United Ways,13774999,32788002
13838,United Way of South Mississippi,11975 Seaway Road Suite B170,Gulfport,MS,39503,http://www.unitedwaysm.org,Community Development,United Ways,1632962,1933248
15391,United Way of South Texas,113 West Pecan Boulevard ,McAllen,TX,78501,http://www.unitedwayofsotx.org/,Community Development,United Ways,2698972,4883420
14638,United Way of Southeast Arkansas,211 West 3rd Street Suite 135,Pine Bluff,AR,71601,http://uwseark.org/,Community Development,United Ways,1199045,4943202
4626,United Way of Southeast Louisiana,2515 Canal Street ,New Orleans,LA,70119,http://www.unitedwaysela.org/,Community Development,United Ways,12120131,14252998
11661,United Way of Southeast Mississippi,210 West Front Street ,Hattiesburg,MS,39403,http://unitedwaysems.org/,Community Development,United Ways,1130672,1629136
11320,United Way of Southeast Missouri,1417 D North Mt. Auburn ,Cape Girardeau,MO,63701,http://www.unitedwayofsemo.org,Community Development,United Ways,911426,1081438
9340,United Way of Southeastern Connecticut,283 Stoddards Wharf Road P.O. Box 375,Gales Ferry,CT,6335,http://www.uwsect.org/,Community Development,United Ways,8285830,9901026
12683,United Way of Southern Cameron County,634 East Levee Street ,Brownsville,TX,78520,http://unitedwayrgv.org,Community Development,United Ways,1602895,2034332
10018,United Way of Southern Chautauqua County,208 Pine Street ,Jamestown,NY,14701,http://www.uwayscc.org,Community Development,United Ways,1733851,3106084
12940,United Way of Southern Chester County,106 West State Street ,Kennett Square,PA,19348,http://unitedwayscc.org,Community Development,United Ways,1084474,430664
15153,United Way of Southern Kentucky,1110 College Street ,Bowling Green,KY,42101,http://www.uwsk.org/,Community Development,United Ways,2116033,2492368
6404,United Way of Southern Nevada,5830 West Flamingo Rd ,Las Vegas,NV,89103,http://www.uwsn.org/,Community Development,United Ways,12802036,4431589
18352,United Way of Southern West Virginia,110 Croft Street ,Beckley,WV,25801,https://unitedwayswv.org/,Community Development,United Ways,849707,-94172
13946,United Way of Southwest Alabama,218 St. Francis Street ,Mobile,AL,36602,http://www.uwswa.org/,Community Development,United Ways,3342594,2127249
13438,United Way of Southwest Colorado,1315 Main Avenue Suite 121,Durango,CO,81303,http://www.unitedway-swco.org/,Community Development,United Ways,1122713,450499
9868,United Way of Southwest Georgia,112 Westover Boulevard ,Albany,GA,31909,http://www.unitedwayswga.org,Community Development,United Ways,881194,979070
13963,United Way of Southwest Louisiana,815 Ryan Street ,Lake Charles,LA,70601,http://unitedwayswla.org/,Community Development,United Ways,4233567,5988078
14920,United Way of Southwest Michigan,2015 Lakeview Avenue ,Saint Joseph,MI,49085,http://www.uwsm.org/,Community Development,United Ways,4631317,6501667
18642,United Way of Southwest Missouri and Southeast Kansas,3510 East Third Street ,Joplin,MO,64801,http://www.unitedwaymokan.org,Community Development,United Ways,1219332,1651550
14926,United Way of Southwest Virginia,1096 Ole Berry Drive Suite 200,Abingdon,VA,24210,http://www.unitedwayswva.org/,Community Development,United Ways,3050356,2028381
14784,United Way of Southwest Wyoming,404 North Street Suite 301,Rock Springs,WY,82901,http://www.swunitedway.org/,Community Development,United Ways,1192185,1965610
14503,United Way of Southwestern Indiana,"318 Main Street, Suite 504 ",Evansville,IN,47708,http://unitedwayswi.org/,Community Development,United Ways,4879101,3350746
15487,United Way of St. Charles,13207 River Road ,Luling,LA,70070,http://www.uwaysc.org,Community Development,United Ways,3304003,1957154
14928,United Way of St. Clair County,1723 Military Street ,Port Huron,MI,48060,http://www.uwstclair.org/,Community Development,United Ways,1437056,3610448
11487,United Way of St. Joseph County,3517 East Jefferson Boulevard ,South Bend,IN,46615,http://www.uwsjc.org,Community Development,United Ways,2472247,2499451
15871,United Way of St. Lucie County,4800 South U.S. 1 ,Fort Pierce,FL,34982,http://www.unitedwayslc.org/,Community Development,United Ways,1496973,2768712
18634,United Way of Steele County,1850 Austin Road Suite 103,Owatonna,MN,55060,https://www.unitedwaysteelecounty.org/,Community Development,United Ways,1071166,983327
18107,United Way of Story County,315 Clark Avenue ,Ames,IA,50010,http://www.uwstory.org/,Community Development,United Ways,2396962,2668842
5220,United Way of Summit County,37 North High Street ,Akron,OH,44308,http://www.uwsummit.org/,Community Development,United Ways,13881222,13418194
4646,United Way of Tarrant County,"1500 North Main Street, Suite 200 ",Fort Worth,TX,76164,http://www.unitedwaytarrant.org/,Community Development,United Ways,27173095,15707837
9497,United Way of the Battle Creek and Kalamazoo Region,34 West Jackson Street Suite 4B,Battle Creek,MI,49017,http://www.changethestory.org,Community Development,United Ways,12254130,14268189
4655,United Way of the Bay Area,550 Kearny Street Suite 1000,San Francisco,CA,94108,http://www.uwba.org/,Community Development,United Ways,37680067,17302616
10093,United Way of the Big Bend,307 East Seventh Avenue ,Tallahassee,FL,32303,http://www.uwbb.org,Community Development,United Ways,3924351,1227127
14017,United Way of the Black Hills,621 Sixth Street Suite 100,Rapid City,SD,57701,http://www.unitedwayblackhills.org,Community Development,United Ways,2086082,6312374
7243,United Way of the Bluegrass,100 Midland Avenue Suite 300,Lexington,KY,40508,http://www.uwbg.org/,Community Development,United Ways,4823643,2743856
