OrgID,charity_name,cause,category,address,City,state,zip,web_url,total_expenses,total_net_assets,class
13003,Ronald McDonald House Charities of Central Texas,Patient and Family Support,Health,1315 Barbara Jordan Boulevard ,Austin,TX,78723,http://www.rmhc-ctx.org,"$2,873,382","$13,175,164",1
16703,Ronald McDonald House Charities of Charleston,Patient and Family Support,Health,81 Gadsden Street ,Charleston,SC,29401,http://www.rmhcharleston.org/,"$1,788,811","$7,040,648",1
12353,Ronald McDonald House Charities of Chicagoland and Northwest Indiana,Patient and Family Support,Health,1301 West 22nd Street Suite 905,Oak Brook,IL,60523,http://rmhccni.org,"$9,862,801","$65,087,150",1
16327,Ronald McDonald House Charities of Connecticut and Western Massachusetts,Patient and Family Support,Health,860 Howard Avenue Suite A,New Haven,CT,6519,http://www.rmhc-ctma.org/,"$2,448,087","$15,384,673",1
7352,Ronald McDonald House Charities of Denver,Patient and Family Support,Health,1300 East 21st Avenue ,Denver,CO,80205,http://www.ronaldhouse.org/,"$3,817,417","$27,237,059",1
9843,Ronald McDonald House Charities of Eastern Iowa and Western Illinois,Patient and Family Support,Health,730 Hawkins Drive ,Iowa City,IA,52246,http://rmhc-eiwi.org/,"$1,839,141","$5,214,355",1
12661,Ronald McDonald House Charities of Eastern Wisconsin,Patient and Family Support,Health,8948 Watertown Plank Road ,Milwaukee,WI,53226,http://rmhc-easternwi.org,"$3,438,292","$29,591,958",1
16470,"Ronald McDonald House Charities of Greater Washington, DC",Patient and Family Support,Health,"3727 14th Street, NE ",Washington,DC,20017,http://www.rmhcdc.org/,"$3,533,970","$20,590,132",1
9819,Ronald McDonald House Charities of Hawaii,Patient and Family Support,Health,1970 Judd Hillside Road ,Honolulu,HI,96822,http://www.ronaldhousehawaii.org,"$1,732,196","$13,771,381",1
18273,Ronald McDonald House Charities of Idaho,Patient and Family Support,Health,101 Warm Springs Avenue ,Boise,ID,83712,https://www.rmhcidaho.org/,"$933,733","$13,956,712",1
9621,Ronald McDonald House Charities of Jacksonville,Patient and Family Support,Health,824 Children's Way ,Jacksonville,FL,32207,http://rmhcjacksonville.org/,"$3,059,892","$22,365,333",1
9525,Ronald McDonald House Charities of Kansas City,Patient and Family Support,Health,2502 Cherry Street ,Kansas City,MO,64108,http://www.rmhckc.org/,"$5,060,494","$23,540,332",1
9016,Ronald McDonald House Charities of Kentuckiana,Patient and Family Support,Health,550 South First Street ,Louisville,KY,40202,https://rmhc-kentuckiana.org/,"$1,649,423","$23,559,515",1
14266,Ronald McDonald House Charities of Madison,Patient and Family Support,Health,2716 Marshall Court ,Madison,WI,53705,http://www.rmhcmadison.org/,"$1,665,427","$15,074,182",1
18453,Ronald McDonald House Charities of Mid-Missouri,Patient and Family Support,Health,3501 Lansing Avenue ,Columbia,MO,65201,HTTP://WWW.RMHCMIDMO.ORG,"$939,595","$4,598,929",1
17331,Ronald McDonald House Charities of New England Inc.,Patient and Family Support,Health,45 Gay Street ,Providence,RI,2905,https://rmhcne.org,"$1,748,018","$9,199,939",1
13190,Ronald McDonald House Charities of New Mexico,Patient and Family Support,Health,1011 Yale Boulevard NE ,Albuquerque,NM,87106,http://www.rmhc-nm.org,"$1,559,331","$8,649,933",1
15830,Ronald McDonald House Charities of North Carolina,Patient and Family Support,Health,8480 Honeycutt Road Suite 200,Raleigh,NC,27615,http://rmhcofnc.org/,"$859,842","$793,460",1
18464,Ronald McDonald House Charities of North Central Florida,Patient and Family Support,Health,1600 Southwest 14th Street ,Gainesville,FL,32608,https://www.rmhcncf.org/,"$1,136,286","$2,645,436",1
16516,Ronald McDonald House Charities of Northern California,Patient and Family Support,Health,2555 49th Street ,Sacramento,CA,95817,http://www.rmhcnc.org/,"$2,841,292","$17,695,540",1
13248,Ronald McDonald House Charities of Northwest Florida,Patient and Family Support,Health,5200 Bayou Boulevard ,Pensacola,FL,32503,http://rmhc-nwfl.org/,"$1,578,966","$6,734,423",1
14249,Ronald McDonald House Charities of Pittsburgh and Morgantown,Patient and Family Support,Health,The Plaza Building 451 44th Street,Pittsburgh,PA,15201,http://www.rmhcpgh.org/,"$2,418,675","$10,362,885",1
9394,Ronald McDonald House Charities of Rochester,Patient and Family Support,Health,333 Westmoreland Drive ,Rochester,NY,14620,http://www.rmhcrochester.org,"$2,447,128","$9,637,118",1
16523,Ronald McDonald House Charities of San Antonio Texas,Patient and Family Support,Health,4803 Sid Katz Drive ,San Antonio,TX,78229,http://www.rmhcsanantonio.org/,"$1,746,369","$11,706,612",1
10483,Ronald McDonald House Charities of San Diego,Patient and Family Support,Health,2929 Children's Way ,San Diego,CA,92123,http://www.rmhcsd.org/,"$7,746,633","$25,326,853",1
9882,Ronald McDonald House Charities of Southeastern Michigan,Patient and Family Support,Health,4707 St. Antoine Street Suite 200,Detroit,MI,48201,http://www.rmhc-detroit.org/,"$2,115,145","$8,305,851",1
10462,Ronald McDonald House Charities of Southern Arizona,Patient and Family Support,Health,2155 E Allen Rd ,Tucson,AZ,85719,https://rmhctucson.org/,"$1,566,128","$10,708,567",1
6459,Ronald McDonald House Charities of Southern California,Patient and Family Support,Health,4560 Fountain Avenue ,Los Angeles,CA,90029,http://www.rmhcsc.org/,"$13,088,479","$73,971,501",1
16284,Ronald McDonald House Charities of Southwest Florida,Patient and Family Support,Health,16100 Roserush Court ,Fort Myers,FL,33908,http://www.rmhcswfl.org/,"$1,070,256","$4,843,334",1
7836,Ronald McDonald House Charities of St. Louis,Patient and Family Support,Health,4381 West Pine Boulevard ,St. Louis,MO,63108,https://rmhcstl.com/,"$4,587,097","$15,749,000",1
8044,Ronald McDonald House Charities of Tampa Bay,Patient and Family Support,Health,35 Davis Boulevard ,Tampa,FL,33606,https://rmhctampabay.org/,"$3,347,188","$14,908,471",1
17405,Ronald McDonald House Charities of the Capital Region,Patient and Family Support,Health,139 South Lake Avenue ,Albany,NY,12208,https://rmhcofalbany.org/,"$2,826,653","$4,681,955",1
18621,Ronald McDonald House Charities of the Carolinas,Patient and Family Support,Health,706 Grove Road ,Greenville,SC,29605,https://rmhc-carolinas.org/,"$1,006,692","$7,036,195",1
9782,Ronald McDonald House Charities of the Central Valley,Patient and Family Support,Health,9161 Randall Way ,Madera,CA,93636,http://rmhccv.org/,"$1,603,472","$9,734,551",1
14231,Ronald McDonald House Charities of the Intermountain Area,Patient and Family Support,Health,935 East South Temple ,Salt Lake City,UT,84102,http://rmhcslc.org,"$3,615,190","$19,335,885",1
17461,Ronald McDonald House Charities of the Miami Valley Region,Patient and Family Support,Health,555 Valley Street ,Dayton,OH,45404,https://rmhcdayton.org,"$1,723,178","$3,270,865",1
8813,Ronald McDonald House Charities of the Philadelphia Region,Patient and Family Support,Health,3925 Chestnut Street ,Philadelphia,PA,19104,http://www.philarmh.org,"$5,878,570","$32,031,905",1
18342,Ronald McDonald House Charities of the Red River Valley,Patient and Family Support,Health,"4757 Agassiz Crossing, S ",Fargo,ND,58104,https://rmhcfargo.org/,"$811,976","$6,560,069",1
6178,Ronald McDonald House Charities of the Upper Midwest,Patient and Family Support,Health,"818 Fulton Street, SE ",Minneapolis,MN,55414,http://www.rmhtwincities.org/,"$5,468,904","$19,383,159",1
8503,Ronald McDonald House Charities of Western Washington & Alaska,Patient and Family Support,Health,"5130 40th Avenue, NE ",Seattle,WA,98105,http://www.rmhcseattle.org/,"$4,254,930","$31,743,523",1
18666,Ronald McDonald House Charities Wichita,Patient and Family Support,Health,551 North Hillside Suite 102,Wichita,KS,67214,https://rmhcwichita.org/,"$1,220,467","$11,501,818",1
4409,"Ronald McDonald House Charities, Inc.",Patient and Family Support,Health,110 N. Carpenter ,Chicago,IL,60607,https://www.rmhc.org/,"$143,114,624","$127,677,912",1
18692,Ronald McDonald House Eastern North Carolina,Patient and Family Support,Health,529 Moye Boulevard ,Greenville,NC,27834,https://rmhenc.org/,"$758,562","$8,703,102",1
7882,Ronald McDonald House Houston,Patient and Family Support,Health,1907 Holcombe Boulevard ,Houston,TX,77030,http://www.rmhhouston.org,"$5,367,244","$30,400,848",1
4970,Ronald McDonald House New York,Patient and Family Support,Health,405 East 73rd Street ,New York,NY,10021,https://www.rmh-newyork.org/,"$16,433,545","$111,371,849",1
13616,Ronald McDonald House of Chapel Hill,Patient and Family Support,Health,101 Old Mason Farm Road ,Chapel Hill,NC,27517,http://www.rmh-chapelhill.org,"$1,963,151","$12,748,402",1
10535,Ronald McDonald House of Dallas,Patient and Family Support,Health,4707 Bengal Street ,Dallas,TX,75235,http://www.rmhdallas.org/,"$2,230,265","$8,970,176",1
13533,Ronald McDonald House of Delaware,Patient and Family Support,Health,1901 Rockland Road ,Wilmington,DE,19803,http://www.rmhde.org/,"$2,588,922","$11,971,816",1
11558,Ronald McDonald House of Durham & Wake,Patient and Family Support,Health,506 Alexander Avenue ,Durham,NC,27705,https://www.rmhdurhamwake.org/,"$3,150,229","$10,173,452",1
10356,Ronald McDonald House of Fort Worth,Patient and Family Support,Health,1001 Eighth Avenue ,Fort Worth,TX,76104,http://www.rmhfw.org/,"$2,629,588","$14,237,282",1
14843,"Ronald McDonald House of Rochester, Minnesota",Patient and Family Support,Health,850 Second Street SW ,Rochester,MN,55902,http://rmhmn.org/,"$1,910,004","$24,390,039",1
8929,Room to Grow,Children's and Family Services,Human Services,"7 West 30th Street, Floor 3 ",New York,NY,10001,https://roomtogrow.org/,"$3,708,482","$8,703,782",0
10217,Room to Read,Development and Relief Services,International,465 California Street Suite 1000,San Francisco,CA,94104,http://roomtoread.org,"$53,133,393","$29,942,569",2
10707,Root Capital,Development and Relief Services,International,130 Bishop Allen Drive 2nd Floor,Cambridge,MA,2139,http://www.rootcapital.org/,"$23,083,477","$15,718,807",2
7073,Rose Brooks Center,Social Services,Human Services,P.O. Box 320599 ,Kansas City,MO,64132,http://www.rosebrooks.org,"$7,245,536","$15,792,998",1
